iter	Passed	Remaining
599	3515	2343
600	3520	2337
601	3525	2331
602	3531	2325
603	3543	2323
604	3548	2316
605	3554	2310
606	3560	2305
607	3567	2300
608	3574	2295
609	3581	2289
610	3586	2283
611	3592	2277
612	3597	2271
613	3603	2265
614	3610	2259
615	3616	2254
616	3625	2250
617	3632	2245
618	3638	2239
619	3644	2233
620	3649	2227
621	3654	2221
622	3663	2216
623	3673	2213
624	3678	2207
625	3685	2201
626	3690	2195
627	3697	2190
628	3703	2184
629	3707	2177
630	3714	2171
631	3720	2166
632	3725	2160
633	3734	2155
634	3740	2150
635	3746	2144
636	3753	2138
637	3759	2133
638	3765	2127
639	3769	2120
640	3773	2113
641	3777	2106
642	3782	2100
643	3791	2095
644	3797	2090
645	3802	2083
646	3809	2078
647	3817	2073
648	3822	2067
649	3828	2061
650	3834	2055
651	3839	2049
652	3844	2042
653	3850	2036
654	3854	2030
655	3860	2024
656	3864	2017
657	3870	2011
658	3875	2005
659	3880	1999
660	3884	1992
661	3889	1985
662	3894	1979
663	3904	1975
664	3914	1972
665	3920	1965
666	3925	1959
667	3932	1954
668	3940	1949
669	3948	1944
670	3953	1938
671	3958	1931
672	3968	1928
673	3973	1921
674	3979	1915
675	3983	1909
676	3989	1903
677	3995	1897
678	3999	1890
679	4004	1884
680	4010	1878
681	4015	1872
682	4021	1866
683	4027	1860
684	4033	1854
685	4037	1847
686	4043	1842
687	4047	1835
688	4055	1830
689	4065	1826
690	4071	1820
691	4077	1814
692	4082	1808
693	4087	1802
694	4093	1796
695	4097	1789
696	4103	1783
697	4109	1778
698	4114	1771
699	4123	1767
700	4132	1762
701	4136	1756
702	4142	1750
703	4148	1744
704	4156	1739
705	4160	1732
706	4165	1726
707	4168	1719
708	4174	1713
709	4180	1707
710	4188	1702
711	4193	1696
712	4198	1689
713	4202	1683
714	4207	1677
715	4212	1670
716	4217	1664
717	4224	1659
718	4231	1653
719	4241	1649
720	4246	1643
721	4253	1637
722	4257	1631
723	4261	1624
724	4266	1618
725	4270	1611
726	4276	1606
727	4286	1601
728	4293	1595
729	4298	1589
730	4304	1584
731	4311	1578
732	4319	1573
733	4323	1566
734	4328	1560
735	4333	1554
736	4338	1548
737	4343	1542
738	4352	1537
739	4357	1531
740	4361	1524
741	4366	1518
742	4371	1512
743	4377	1506
744	4384	1500
745	4390	1494
746	4399	1490
747	4409	1485
748	4415	1479
749	4420	1473
750	4425	1467
751	4431	1461
752	4436	1455
753	4441	1449
754	4446	1443
755	4452	1436
756	4456	1430
757	4466	1425
758	4472	1419
759	4477	1413
760	4482	1407
761	4488	1401
762	4494	1396
763	4499	1389
764	4508	1384
765	4515	1379
766	4525	1374
767	4531	1368
768	4537	1363
769	4542	1356
770	4547	1350
771	4552	1344
772	4556	1337
773	4561	1331
774	4565	1325
775	4571	1319
776	4576	1313
777	4581	1307
778	4587	1301
779	4593	1295
780	4598	1289
781	4605	1283
782	4610	1277
783	4616	1272
784	4625	1266
785	4629	1260
786	4635	1254
787	4644	1249
788	4649	1243
789	4654	1237
790	4660	1231
791	4666	1225
792	4674	1220
793	4679	1214
794	4686	1208
795	4691	1202
796	4700	1197
797	4705	1191
798	4710	1185
799	4715	1178
800	4721	1172
801	4726	1166
802	4732	1160
803	4738	1155
804	4743	1149
805	4752	1143
806	4760	1138
807	4768	1133
808	4773	1127
809	4779	1121
810	4785	1115
811	4790	1109
812	4796	1103
813	4802	1097
814	4808	1091
815	4812	1085
816	4818	1079
817	4825	1073
818	4830	1067
819	4834	1061
820	4839	1055
821	4845	1049
822	4850	1043
823	4860	1038
824	4865	1032
825	4870	1025
826	4875	1019
827	4884	1014
828	4889	1008
829	4896	1002
830	4902	997
831	4908	991
832	4914	985
833	4920	979
834	4924	973
835	4930	967
836	4933	960
837	4938	954
838	4944	948
839	4949	942
840	4953	936
841	4959	930
842	4963	924
843	4968	918
844	4972	912
845	4979	906
846	4993	902
847	4998	895
848	5003	889
849	5009	884
850	5018	878
851	5024	872
852	5029	866
853	5033	860
854	5038	854
855	5044	848
856	5051	842
857	5056	836
858	5062	831
859	5071	825
860	5077	819
861	5082	813
862	5087	807
863	5092	801
864	5099	795
865	5107	790
866	5111	784
867	5116	778
868	5121	772
869	5128	766
870	5132	760
871	5137	754
872	5142	748
873	5150	742
874	5161	737
875	5165	731
876	5175	725
877	5185	720
878	5192	714
879	5198	708
880	5205	703
881	5209	696
882	5214	690
883	5223	685
884	5228	679
885	5232	673
886	5236	667
887	5243	661
888	5249	655
889	5255	649
890	5260	643
891	5265	637
892	5269	631
893	5274	625
894	5280	619
895	5286	613
896	5292	607
897	5298	601
898	5302	595
899	5309	589
900	5315	584
901	5319	577
902	5323	571
903	5328	565
904	5332	559
905	5341	554
906	5348	548
907	5355	542
908	5362	536
909	5366	530
910	5373	524
911	5380	519
912	5384	513
913	5388	507
914	5394	501
915	5398	495
916	5406	489
917	5410	483
918	5415	477
919	5421	471
920	5427	465
921	5439	460
922	5445	454
923	5449	448
924	5454	442
925	5458	436
926	5464	430
927	5481	425
928	5487	419
929	5498	413
930	5502	407
931	5508	401
932	5513	395
933	5517	389
934	5525	384
935	5531	378
936	5537	372
937	5544	366
938	5550	360
939	5555	354
940	5561	348
941	5567	342
942	5572	336
943	5577	330
944	5584	325
945	5590	319
946	5595	313
947	5600	307
948	5605	301
949	5610	295
950	5617	289
951	5625	283
952	5631	277
953	5641	272
954	5649	266
955	5654	260
956	5658	254
957	5665	248
958	5673	242
959	5681	236
960	5686	230
961	5692	224
962	5697	218
963	5704	213
964	5712	207
965	5717	201
966	5721	195
967	5729	189
968	5733	183
969	5740	177
970	5744	171
971	5749	165
972	5756	159
973	5762	153
974	5767	147
975	5773	141
976	5778	136
977	5783	130
978	5791	124
979	5797	118
980	5802	112
981	5807	106
982	5811	100
983	5816	94
984	5820	88
985	5826	82
986	5832	76
987	5841	70
988	5846	65
989	5855	59
990	5861	53
991	5867	47
992	5872	41
993	5876	35
994	5882	29
995	5888	23
996	5892	17
997	5897	11
998	5903	5
999	5910	0
